Unnamed: 0,source_id,row_index,segment_idx,akk,eng
1081,,1084,0,<gap> da ta <gap> a ša a <gap> qí-bi-ma a ma-lá tí-ir-tí-kà šu-{d}EN.LÍL ni-iṣ-ba-at-ma i-na 3 ma-na KÙ.BABBAR ša šu-{d}EN.LÍL kà-ṣa-ar ì-lí-dan il₅-qé-ú 1 ma-na KÙ.BABBAR ša a-na ta-<gap>-li-im pí qá-ta-tí-šu ú-ṣa-ḫi-ir-ma i-na 1 ma-na ší-tí KÙ.BABBAR 18.3333 GÍN KÙ.BABBAR a-na ṭup-pì-kà ša ḫa-bu-lá-ni ú-ṣa-ḫi-ir-ma ṭup-pá-kà ḫa-ar-ma-am nu-šé-ṣí-a-ma PUZUR₄-sú-in na-áš-a-kum ší-tí KÙ.BABBAR-pì-kà 1.6666 ma-na 1.3333 GÍN <gap> i qé-er-bi₄-im <gap> 1.3333 GÍN KÙ.BABBAR <gap> a-dí 1 ma-na KÙ.BABBAR <gap> e i-ša-qal <gap>-ri-im <gap> bu <gap> ta <gap> ṣú-ba-tám i-<gap> šu-{d}EN.LÍL <gap> lu 0.3333 ma-na <gap> ul lá <gap>,"From <gap> to Ali-ahum: In accordance with your instructions we seized Šu-Illil, and of the 3 minas of silver that Šu-Illil, Ilī-dan's harnessor, received, I deducted 1 mina of silver for <gap> at the order of his guarantor, and of the 1 mina of silver, the rest of the silver, I deducted 18.3333 shekels of silver for your tablet stating that he owed it to me, we produced your certified tablet and Puzur-Suen brings it to you. The rest of your silver, 1.6666 mina 1.3333 shekel <gap> within <gap>"
1082,,1085,0,a-na DINGIR-mu-ta-bi-il₅ ù a-lu-a qí-bi-ma um-ma en-um-a-šùr-ma a-na DINGIR-mu-ta-bi₄-il₅ qí-bi-ma iš-tù ḫa-muš-tim ša i-tur₄-DINGIR DUMU a-mur-IŠTAR ITU.KAM a-la-na-tim a-na-ku ù lá-qé-ep DUMU šu-a-šùr i-na É kà-ší-im ni-kà-sí ni-sí-ma 12.5 ma-na 7 GÍN <gap> KÙ.BABBAR ṣa-ru-pá-am i-na li-bi lá-qé-ep a-dí-ma a-na KÙ.BABBAR ku-a-tí ú-ša-zi-za-ku-šu-ma iš-tù pu-ru-uš-ḫa-dim i-na e-ra-bi šu-ma KÙ.BABBAR ki-ma i-a-tí i-ša-qá-lá-kum ù ta-áš-pu-ra-am um-ma a-ta-ma ṭup-pu-šu al-pu-ut a-ḫi a-ta ib-ri a-ta a-lá-nu-kà-ma a-ḫa-am GAL i-šu-ú a-na-kam KÙ.BABBAR lá-qé-pá-am e-ta-ri-šu-ma ša-qá-lam ú-lá i-mu-a um-ma šu-ut-ma ṭup-pí lu-šé-tí-qú-nim-ma KÙ.BABBAR-áp-kà le-qé a-pu-tum a-pu-tum i ša-am-ší ša a-ma-kam e-ra-ba-ni ṭup-pá-am ša ḫu-bu-li lá-qé-ep IGI 3 DUMU um-me-a-ni šu-ba-al-ki-it-ma me-ḫa-ar-šu a-na šu-nu-tí dí-in ù ša-nàm me-eḫ-ra-am a-ta kà-il₅ ṭup-pá-am ki-iš-ma a-na a-lu-wa DUMU um-me-a-nim p,"To Ilī-mutabbil and Aluwa from Ennam-Aššur; specifically to Ilī-mutabbil: In the week of Itūr-ilī son of Amur-Ištar, month Allanātum, I and Lā-qēp son of Šu-Aššur settled accounts in the house of the official, and I set down 12.5 minas 7 shekels of refined silver as owed by Lā-qēp; and with respect to the silver it was you I designated for him, so when he arrives from Purušhaddum he will pay the silver to you as my representative. And then you have written, sating: I have written his tablet."" My dear brother and friend, apart from you do I have any older brother? Here I have repeatedly demanded the silver from Lā-qēp but he would not pay. He said: ""Let them bring my tablet, and then take your silver!"" Urgent, urgent, the very day he arrives there, copy the tablets of Lā-qēp's debt with 3 affiliated traders as witnesses; then give the copy to them while you yourself keep the other copy. Wrap the tablet and entrust it to Aluwa and an affiliated trader so they bring it. Let it pass overland in Lā-qēp's name. My dear brother, take care!"""
1083,,1086,0,<gap>-30 ma-na <gap> i li-bi₄ i-ku-pì-a DUMU šu-a-nim ša be-lúm-ba-ni DUMU a-šur-be-el-a-wa-tim,<gap> 30 minas of <gap> are owed by Ikūn-pīya son of Šu-Anum.
1084,,1087,0,10 GÍN KÙ.BABBAR a-na a-šùr-lá-ma-ša DUMU lá-qé-ep aḫ-bu-ul a-dí ší-ip-kà-at lá-qé-ep a-bi-šu KÙ.BABBAR i-na ší-ip-kà-tí-šu ú-ṣa-ḫi-ir IGI e-na-nim DUMU a-bi-a IGI en-na-sú-in DUMU a-na-aḫ-DINGIR,I owe 10 shekels of silver to Aššur-lamaša son of Lā-qēp.
1085,,1088,0,um-ma e-lá-lí-ma a-na en-um-a-šur qí-bi₄-ma a-lá-ḫu-um a-na ša ki-ma šu-a-tí iš-pu-ra-am um-ma šu-ut-ma ra-bi₄-ṣa-am i-na a-lim{ki} aḫ-za-nim-ma a-na ma-lá ṭup-pì-im ša a-bu-ni ḫu-bu-lam i-na li-bi₄-a ù li-bi₄ a-ḫi-a i-dí-ú i-na qí-bi-tí-ni lá-áš-ta-al-šu-ma ú lu-ša-sí-ḫa-šu lá-ma ra-bi₄-ṣú-um i-li-kà-ku-ni-ma i-pì-kà iṣ-bu-tù-kà-ni ra-ma-kà za-ki-ma tí-ib-a-ma a-tal-kam ší-im ṣú-ba-tí-a ša a-na a-bi₄-ku-nu a-dí-nu šé-bi₄-lam 1 TÚG ša a-ki-dí-e lá-qé-ep na-áš-a-kum,"From Elāli to Ennam-Aššur: Ali-ahum has written to his representatives, saying: Hire an attorney in the City for me and let me question him (Ennam-Aššur) on the basis of our instructions in accordance with the tablet about how much our father set down as debts from me and my brother, and then have him extradited."" Clear yourself before the attorney arrives and seizes you for a statement, set out and come. Send me the proceeds from my textiles that I gave to your father. La-qēp brings you 1 Akkadian textile."""
1086,,1089,0,25 ma-na URUDU SIG₅ KI i-ku-pì-a DUMU i-ku-pì-a,25 minas of good copper owed by Ikūn-pīya son of Ikūn-pīya.
1087,,1090,0,20 ma-na en-nam-a-šùr DUMU i-sú-ri-ik 14 ḫi-dim sú-sà-a-a DUMU na-áp-ra-kà 2 ma-na 2.5 ḫi-dim i-zi-me-IZ-šar,"20 minas: Ennam-Aššur son of Issu-arik. 14 beads: Susaya son of Napraka. 2 minas, 2 ½ beads: Izziz-mīšar."
1088,,1091,0,4 ma-na 13 GÍN KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-a a-na dan-a-šùr DUMU PUZUR₄-a-šùr áp-qí-id-ma a-na a-lim{ki} a-ṣé-er ša-lim-a-šur ú-šé-bi₄-il₅-šu KÙ.BABBAR ša ik-ri-bi ša-du-a-sú dan-a-šùr ša-bu 2 GÍN a-na ni-qé-šu IGI ḫa-nu-nu DUB.SAR IGI a-ni-na DUMU a-šùr-bé-el-a-wa-tim 1.5 GÍN KÙ.BABBAR a-na šu-bé-lim DUMU zu-ur-zu-ur a ni-qé-šu a-dí-in,I entrusted 4 minas 13 shekels of refined silver under my seal to Dan-Aššur son of Puzur-Aššur and he sent it to the City to Šalim-Aššur.
1089,,1092,0,<gap> ki-ma lu-qú-tim <gap> ANŠE ni-ma-ḫa-ar <gap> na-áš-pè-er-tí-ni a ṣé-er na-áb-sú-in i-ta-lá-ak a-ta a-ma-kam ṭé-em-kà lu ṣa-ab-ta-ku-um a-šu-mì a-wa-tim ša É sà-ba-sí-a a-dí 5 u₄-me-e KÙ.BABBAR ni-ša-qal-ma te-er-tí-ni za-ku-tum i-lá-kà-kum ú-ṣur-a-num 0.8333 ma-na 4 GÍN KÙ.BABBAR ša-qá-lam lá i-mu-a-ma e-mu-qé-en e-ta-wu-ma <gap>-bi-tám a-ḫi-ka <gap> li-ik-ma 6 <gap>,"Aššur-šamšī and Ennam-Suen seized us and Ennam-Suen said to Aššur-šamšī: Give me the silver that accrues to me"". Aššur-šamšī answered: ""I will / can not give you the silver, for I have <gap> you <gap> for <gap> "". Ennam-Suen said: ""Why is it me that you are<gap> me? Do it to your sons!"" Aššur-šamšī answered: ""I will personally take your expenses for my account"". In the presence of Zuba (and) of Puzur-Adad; Ali-abum, son of Zia was our colleague. For these words the Kanesh colony made us available and this tablet (with) our testimony we presented before Aššur's dagger."""
1090,,1093,0,<gap> ra-da-<gap> a be-e-tim na-ší šál-ma-ni ú ṣú-ùḫ-ru-um ša-lim ší-it-ru-kà ša té-zi-bu ù ší-it-ri ša {d}UTU-ba-ni e-zi-bu šu-a-nim a be-e-tim na-ší <gap> qá-qá-da-tum ma-da-tum <gap> e-ma-ru ma-du-tum <gap> a-tí-dí-šum <gap>,"<gap> is bringing to the house. We are well and the youngsters are well. With your scarfs, which you left behind, and those which Samas-bani left behind, Su-anum is on his way to the house. There are many persons and also many donkeys <gap> I have given him."
1091,,1094,0,a-na a-la-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma 1 ma-na KÙ.BABBAR 5 ma-na URUDU 5 ma-na ni-ga-li ša 5 GÍN KÙ.BABBAR ṣí-pá-ra-tim i-na a-li-ki-im pá-ni-im-ma ú a ni-qí za-áp-ru-tim a-na DUMU um-me-a-nim ke-nim dí-in-ma lu-ub-lam <gap> ma {d}MAR.TU li-li-ik a-na ṣé-ri-kà <gap> a-na DUMU um-me-a-ni-im <gap> a-na <gap> ni šu <gap>-ma <gap> an <gap> mì-ma a-wa-tum da-<gap> i-na pá-ni-im-ma a-li-ki-im li-li-kam <gap> bé-té-e 12 GÍN KÙ.BABBAR a-šur-i-mì-tí ḫa-bu-lam a-mur-IŠTAR <gap> ta kà <gap> a-mur-IŠTAR a-wa-at ma-<gap> KÙ.BABBAR ša-áš-qí-il₅-šu-ma ku-nu-uk-ma a-na pá-ni-a šé-bi-lam a-ḫi a-ta <gap> tí-ir-ta-kà za-ku-sà <gap> li-li-kam-ma <gap> bi <gap>-ma ta-<gap> ḫa-ra-<gap> lá wa-<gap> iš-tí ILLAT-tim <gap> ṭup-pá-am ša 4 GÍN KÙ.BABBAR li-li-a-ma a pá-ni-a šé-bi-lam a-ḫi a-ta a-lá-nu-kà a-ḫa-am ra-bi-am ú-lá i-šu a-na a-wa-at ṭup-pì-im i-ḫi-id,"To Ali-ahum from Damiq-pī-Aššur: 1 mina of silver, 5 minas of sickles, bronze pins worth 5 shekels of silvers with the first transport - also, rings - give that to a reliable affiliated trader so he may bring it. <gap>-Amurrum should come. <gap> to you <gap> to an affiliated trader <gap> the matter <gap> have him come with the first transport. <gap> Aššur-imittī owes me 12 shekels of silver Amur-Ištar <gap> Amur-Ištar <gap> the matter <gap> Make him pay the silver, seal it and send it to me. My dear brother, a final report should come to me and <gap>with the caravan. Produce the tablet concerning 4 shekels of silver and send it to me. My dear brother, apart from you I have no elder brother. Pay attention to the words of the tablet. "
1092,,1095,0,ša 1.5 ma-na 3 GÍN AN.NA ša ni-ip-lá-tim ša ḫi-na-a 7.5 GÍN.TA KÙ.BABBAR-šu 12.3333 GÍN 10 5 ŠE KÙ.BABBAR i-na ša a-mur-a-šur 16 GÍN KÙ.BABBAR ša ša-du-i-tim ḫa-bu-lu ŠÀ.BA 12.3333 GÍN 15 ŠE pì-lá-aḫ-IŠTAR il₅-qé 3.5 GÍN 15 ŠE e-lá-ma il₅-qé,"Of the 1 mina 33 shekels of tin, of the balance payment of hinnāya, at 7.5 shekels (of tin) per (shekel of silver) its amount in silver is 12 5 / 12 shekels. From what Amur-Aššur (owes?), 16 shekels of silver, of the -tax, thereof Pilah-Ištar took 12 5 / 12 shekels, Elamma took 3 7 / 12 shekels."
1093,,1096,0,a-na ar-ší-aḫ-šu ù pè-ru-wa qí-bi₄-ma um-ma kà-šu-be-lí-ma a-ḫu-a a-tù-nu be-lu-a a-tù-nu 0.5 ma-na 0.3333 GÍN KÙ.BABBAR ù 15 ma-na URUDU ma-sí-a-am ku-nu-ki-a be-lúm-ba-ni na-áš-a-ku-nu-tí SÍG.ḪI.A za-ku-tim ša-ma-nim KÙ.BABBAR 0.5 GÍN lá ta-be-e-lá IGI a-šur lá-ak-ru-ba-ku-nu-tí ar-ḫi-iš ṭù-ur-da-ni-šu ku-ṣú-um,"To Aršiahšu and Peruwa say, thus Kassu-bēlī: Please, my brothers my lords, 30.3333 shekels of silver and 15 minas of purified copper under my seals Bēlum-bāni is bringing you. Buy for me cleaned wool, do not try to save even half a shekel of silver! I will pray for you before Aššur, Send him quickly, it is winter time."""""
1094,,1097,0,kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ma-la KÙ.BABBAR a-na i-dí-a-bi-im ú-ša-qí-lu <gap> mar <gap> a-na i-dí-a-bi-im <gap> ki i-<gap> a-na-kam-ma e-<gap> šu-ma lá e-ta-wu a-na KÙ.BABBAR-pí-šu sí-kà-áš-nu ú-kà-al,"The colony has rendered a verdict, stating that whatever silver Šalim-Aššur has paid for Iddin-abum, <gap>"
1095,,1098,0,en-um-a-šùr a-lá-ḫa-am iš-al um-ma en-um-a-šur a-na a-la-ḫi-im-ma me-er-ú me-tim né-nu mì-šu ša tám-kà-ru a-bi-ni sí-ki-ni ú-kà-lu ba-a-am a-na tám-kà-ri a-bi-ni lu nu-sà-li-ma tám-kà-ri a-bi-ni lu nu-ṭá-ib lá tù-na-a-ni ù sí-ki-ni lá ú-kà-lu a-dí 5-ší-šu ù 10-ri-šu a-ḫa-am ù ib-ra-am nu-šé-ší-ib-ma a-ta qá-tám ta-am-ta-na-ḫa-aṣ lá tù-na-a-ni iš-tù-ma ša a-ḫi-im ù ib-ri-im lá ta-ša-me-ú ba-a-am a-ṣé-er 4 um-me-a-ni ša ki-ma a-bi-ni lu ni-li-ik-ma lu-šé-ší-ru-ni-a-tí-ma tám-kà-ri a-bi-ni lu nu-ṭá-ib-ma ù a-na a-lim{ki} a-na ṣé-er a-ḫa-tí-ni gu₅-ba-áb-tim lu ni-li-ik-ma a-na ma-lá ší-ma-at a-bi-ni ša a-lim{ki} lu ni-iz-ku lá tù-na-ḫa-ni ú KÙ.BABBAR 1 GÍN lá tù-ša-ag-ma-ra-ni lá ri-ig-ma-tum ší-bu-tum,"Ennam-Aššur questioned Ali-ahum. Ennam-Aššur said to Ali-ahum: We are inheritors. Why is it that our father's customers detain us? Come on, let us plead with our father's customers and satisfy our father's customers. Do not cheat me lest they detain us. Five or ten times we have arranged meetings with brothers and friends, but you keep refusing. Do not cheat me. Since you will not listen to what brother and friend say, then come on, let us go to the 4 investors who represent our father, let them set us straight and let us please our father's customers - and then let us go to the City to our sister, the priestessand let us clear ourselves in accordance with our father's will that is in the City. Do not obstruct me. Also, do not let me incur an expense of a single shekel of silver."" This is not a formal lawsuit, it is a witnessed statement."""
1096,,1099,0,a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma 10 ma-na AN.NA ku-nu-ki-a e-ni-iš-ta-ru-um ub-lá-ku-nu-tí 1 TÚG SIG₅ a-lu-a ub-lá-ku-nu-tí a-ḫu-a a-tù-nu KÙ.BABBAR ší-im AN.NA-ki ú ší-im ṣú-ba-tí-a šé-bi-lá-nim-ma gi-mì-lá-am i-na ṣé-ri-a šu-uk-na mì-li-ik lu-qú-tim ša tám-kà-ri-im mì-il₅-kà i-na {d}UTU-ši ú-ṣú-ur-ša-IŠTAR e-ra-ba-ni na-áš-pé-ra-tim ší-ta-me-a-ma ú-ma-kál lá i-sà-ḫu-ur iš-tí-in i-na ṣú-ḫa-ri-ku-nu ša ki-ma qá-qí-dí-ku-nu iš-tí-šu ṭù-ur-da-ni-ma a-ni-tám lá a-ni-tám tí-ir-ta-ak-nu li-li-kam-ma ù tí-ir-ta-ku-nu a-na tám-kà-ri-im li-li-kà-am tám-kà-ru-um a-na pá-ni-a i-da-gal iḫ-da lá ta-ša-lá-ta,"To Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Eništārum brought 10 minas of tin under my seal to you. Aluwa brought you 1 fine textile. My dear brothers, send me the proceeds in silver from the tin and my textiles and thus do me a favour. Take a decision concerning the merchant's goods. Hear the missives the very day Uṣur-ša-Ištar arrives, and without a single day's delay send with him one of your servants, whom you trust like yourselves, and write me whether it is so or not, and only then send word to the merchant. The merchant is relying on me. Take care, do not act rashly. "
1097,,1100,0,a-na ḫa-nu-nu ù en-nam-a-šur qí-bi-ma um-ma ma-ma-ḫi-ir-ma a-ma-kam a-na qá-ra-bi-tim er-ba-ma ṭup-pá-am ša bé-ú-lá-at da-ra-áš en-um-a-šur na-ší i-na li-bi ṭup-pí-a šu-uk-na ú ta-aḫ-sí-is-tám ša a-na ṣí-it en-um-a-šur ú-ša-qí-lu am-ra-ma i-na na-áš-pé-er-tí-ku-nu ú-dí-a-nim ú ta-aḫ-sí-is-tám en-nam-a-šur lu-kà-il₅-ší,"To Hanunu and Ennam-Aššur from Man-mahir: Enter the interior of the house there, and place the tablet (that) Ennam-Aššur carries concerning the working-capital of Daraš among my other tablets. Also, look at the memorandum stating that he paid for Ennam-Aššur's various expenses, and make it known to me in your missive. Also, Ennam-Aššur should keep the memorandum."
1098,,1101,0,a-na en-na-sú-in qí-bi-ma um-ma IŠTAR-lá-ma-sí-ma ta-as-li-a-ni-ma ḫu-du-be-li ta-tù-ru ú a-ḫu-kà <gap> KÙ.BABBAR <gap> mì-ma <gap> a-ta-zi-ma KÙ.BABBAR <gap> tù ma lá a <gap> áš ta i-na <gap> tí <gap>,"To Enna-Suen from Ištar-Iamassī: You implored me in order to return hudu-bēlī <gap> Also, your brother <gap>"
1099,,1102,0,en-um-a-šùr a-lá-ḫa-am áš-a-al um-ma en-um-a-šùr-ma a-na a-lá-ḫi-im-ma e-ni-ma-ma na-áš-pé-er-tám ku-nu-ki-kà IGI 3 ú-kà-lim-kà-ma tù-kà-i-ni-ma šu-nu-tí-ma ni-ip-qí-sí am-ma a-wi-lu a-ni-ú-tum li-iš-me-ú am-ma ta-aḫ-sí-sà-tù-ni ku-nu-ku-a ú ku-nu-ku-kà i-ki-ir ú-ul kà-in ša ni-kà-sí a-na-ku ù a-ta ni-sí-ú-ma ni-iz-ku-ú lá tù-na-ḫa-ni a-lá-ḫu-um en-um-a-šùr e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sà-tum ku-nu-ku-kà ú ku-nu-ku-a ba-a-am 3 šál-ša-at lu ni-iṣ-ba-at-ma a ma-lá ta-aḫ-sí-sà-tim ša i-na ku-nu-ki-ni kán-kà-ni lu ni-iz-ku ú ma-lá KÙ.BABBAR a-bu-ni i li-bi₄-a ù i li-bi-kà i-dí-ú-ma ṭup-pá-am a-bu-ni e-zi-bu-ma ṭup-pá-am um-me-a-nu a-bi₄-ni ú-kà-i-lu-ni-ma i-na IGI kà-ri-im ṣa-ḫe-er GAL iš-ku-nu-šu-ma kà-ru-um a-na ra-bi-ṣí-im ip-qí-du-ni ba-a-am u₄-ma-ma ma-lá KÙ.BABBAR i ṭup-pí-im lá-áp-ta-ni-ni lu ni-iš-qúl-ma a ma-lá dí-in a-lim{ki} KÙ.BABBAR lu ni-ik-nu-uk-ma a-na a-lim lu ni-lik,"Ennam-Aššur questioned Ali-ahum, saying to Ali-ahum: Now here I have shown you the missive sealed by you in front of 3 (witnesses), and you have confirmed it to me and we have entrusted it to them. Now, may these men hear it - in fact, contest or confirm that it is our memoranda sealed by me and by you, stating that I and you have settled accounts and cleared the affair. Do not obstruct me."" Ali-ahum answered Ennam-Aššur, saying: ""The memoranda are sealed by you and by me. Come on, let us seize 3 persons and let us settle in accordance with the memoranda that are sealed by us. Further, our father left a tablet behind about how much silver he set down as owed by me and you, and our father's investors kept the tablet and they have placed it before the plenary assembly of the colony, and the colony has entrusted the tablet to the attorney. Come on, let us pay even today as much silver as we are booked for on the tablet, let us seal it in accordance with the verdict of the City and go to the City. Let us not obstruct the tablet of the City and the attorney."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Witnessed by Enna-Suen, by Šar-Adad, by Ilī-bāni."""
1100,,1103,0,10.5 GÍN KÙ.BABBAR 2 me-et ri-ik-sí ša qá-nu-e ša ḫa-ší-ú-ma-an <gap>,"10.5 shekels of silver, 200 bundles of reeds from haši-uman <gap>"
1101,,1104,0,7.25 GÍN KÙ.BABBAR té-ṣú-bu bi-il₅-tám ik-šu-ud,The additions amounted to 7 1 / 4 shekels of silver per talent.
1102,,1105,0,a-na DAM.GÀR qí-bi-ma um-ma a-da-a ù a-šùr-DU₁₀-ma 4 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ku-nu-ki-kà a-da-a ub-lam 5 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ku-nu-ki-kà a-šùr-DU₁₀ ub-lam ŠU.NÍGIN 9 ma-na KÙ.BABBAR-áp-kà ŠÀ.BA 1 GÚ 54 ma-na AN.NA ku-nu-ki a-šùr-DU₁₀ na-áš-a-kum 14.1666 GÍN.TA KÙ.BI <gap> 8 ma-na 1 ANŠE ù ú-nu-sú 0.3333 ma-na KÙ.BABBAR it-ba-al <gap> 4.5 GÍN wa-ṣí-tum 2 GÍN KÙ.BABBAR té-ṣú-bi a-šùr-DU₁₀ il₅-qé 4.5 ma-na 2 GÍN AN.NA qá-tim 14.1666 GÍN.TA KÙ.BI 19 GÍN KÙ.BABBAR-áp-kà gám-ra-kum,"To the merchant from Adaya and Aššur-ṭāb: Adaya brought 4 minas of silver, its import duty added and under your seal. Aššur-ṭāb brought 5 minas of silver, its import duty added and under your seal. In all: 9 minas of silver. Specification: Aššur-ṭāb brings you 1 talent 54 minas of sealed tin; at the rate 14.1666 to 1 its price in silver was 8 minas of silver. 1 donkey and its harness cost 0.3333 mina of silver. 4.5 shekels: export tax; Aššur-ṭāb received additions of 2 shekels of silver. 4.5 minas of expense-tin, at the rate 14.1666 to 1 its price in silver was 19 shekels. Your silver has been spent for you."
1103,,1106,0,um-ma ša-lim-IŠTAR-ma a-na a-šùr-na-da ù en-nam-a-šùr a-na en-nam-a-šùr qí-bi-ma 20 ma-na KÙ.BABBAR ku-nu-ki-kà da-da-a-a ù lá-dí-a ub-lu-nim ŠÀ.BA 50-<gap> 4 TÚG šu-ru-tum <gap> KÙ.BABBAR it-bu-lu <gap> AN.NA 16 GÍN.TA 9.8333 ma-na KÙ.BABBAR <gap> 1 ma-na <gap> 7 GÍN KÙ.BABBAR <gap>,From Šalim-Ištar to Aššur-nādā and Ennam-Aššur; specifically to Ennam-Aššur: Dādaya and Ladiya brought 20 minas of silver under your seal. Thereof 50 <gap> 4 black textiles cost <gap> silver; <gap> tin at the rate 16:1 cost 9.8333 minas of silver; 1 mina <gap> 7 shekels of silver <gap>
1104,,1107,0,a-na a-dí-da ú a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pì-a-šur-ma 6 na-ru-qá-tim TÚG.ḪI.A ku-nu-ki-a i-na ḫu-ur-ší-im e-zi-ib ŠÀ.BA 12 TÚG.ḪI.A SIG₅ 8 TÚG.ḪI.A tár-dí-ú-tim 4 TÚG.ḪI.A ša uš-ma-a ṣú-ba-tí-a a-šar ša-ṣú-ru šu-uk-na 0.3333 ma-na 1 GÍN KÙ.BABBAR ší-im ṣú-ba-tim 21 ma-na 10 GÍN KÙ.BABBAR e-zi-ba-ku-nu-tí URUDU-ri-i a-na KÙ.BABBAR dí-na-ma ú KÙ.BABBAR ší-im ṣú-ba-tí-a ku-un-kà-ma li-ib-ší KÙ.BABBAR a-na ḫu-ša-ḫi-ku-nu lá tù-ma-na li-ib-ší a-ḫu-a a-tù-nu KÙ.BABBAR ṣú-ba-tí-a a-na i-ṭá-at-lim i-ta-dí-na ba-áb-tám lá a-ra-ší 14 GÍN KÙ.BABBAR ša-lim-be-lí DUMU ba-šu ḫa-bu-lu-ni-im i-na ba-ni-<gap>-im,"To Adida and Ali-ahum from Damiq-pī-Aššur: I left 6 sacks with textiles under my seal in the store-room. Among those (were) 12 textiles of good quality, 8 second quality textiles, 4 textiles belonging to Ušmaya. Place my textiles where they will be under guard. I left the price of a textile, 0.3333 mina 1 shekel of silver (and) 21 minas 10 shekels of with you. Sell my copper for silver, then seal the proceeds in silver from my textiles and let it remain. Do not consider the silver for your own needs, let it remain (intact). My dear brothers, as to the silver for my textiles, they should be sold for cash on delivery. I shall not have any outstanding claims. Šalim-bēlī son of Bašu owes me 14 shekels of silver. in <gap>"
1105,,1108,0,a-na šál-ma-a-šur qí-bi₄-ma um-ma {d}IM.GAL-ma ṭup-pá-kà a-na-kam šu-IŠTAR a-šur-ma-lik šál-ma-a-šur iš-me-ú-ma um-ma šu-nu-ma a-wa-tum a-ni-tum a ma-lá ša ṭup-pì-šu ša iš-pu-ra-ni ke-na i-sú-ri-ik i-na ma-aḫ-ri-ni é-ta-ú šu-IŠTAR a-wa-tám i-šu um-ma šu-nu-ma šu-IŠTAR a-wa-sú li-il₅-qé-ma a-na KÁ-áb DINGIR nu-NU-ri-id-ma ṭup-pá-am lu ni-dí-na-kum a-šu-mì ša DUMU i-ba-a ú a-na ší-bi₄-kà kà-ra-am lá ša-a-lam a-ṣé-er ru-ba-im né-ru-ma um-ma ru-ba-ú-um-ma be-el a-wa-tim li-li-kam-ma lá ta-ma-ḫa-ra i-nu-mì DUMU i-ba-a i-lá-kà-ma a-lam i-ma-ḫu-ru-ni i-nu-mì-šu u₄-me er-ša a-na ší-bi₄-ku-nu ta-e-ra-ma kà-ra-am lá ša-a-lam a-na a-lim{ki} ta-e-ra-ma um-ma a-tù-nu-ma a-wi-lu-um be-el na-ru-qí-im ú-ša-sà-ḫa-am a-na ší-bi₄-šu kà-ra-am i-ša-al i-nu-mì-šu a-lu-um i-da-na-ku-nu-tí me-at 56 TÚG 12 ma-na 18 GÍN KÙ.BABBAR it-bu-lu 6 ANŠE ṣa-lá-me 0.8333 ma-na 5 GÍN KÙ.BABBAR it-bu-lu 30.3333 ma-na AN.NA qá-tim 2.3,"To Šalim-Aššur from Adad-rabi: Here Šu-Ištar, Aššur-malik and Šalim-Aššur heard your letter, and they said: This matter is correct as he wrote in the letter he sent: Issu-arik declared (such) in our presence."" Šu-Ištar raised the matter, and they said: ""Let Šu-Ištar have his case, so we led him to the Gate of the God, and we gave you a tablet."" Concerning the matter of Ibaya's son, and in order not to raise questions to the colony about your witnesses, we went in to the king, and the king said: ""Let the litigant come and do not confront (the assembly). When Ibaya's son arrives and they confront the City assembly, at that time demand terms. Rebuff (the matter) with respect to your witnesses and turn (them) back to the City assembly so as not to ask questions of the colony, and then say: ""The man will extradite the owner of the joint-stock capital. He will question the colony about his witnesses' - then the City assembly will give you (the right to a case)."" 156 textiles cost 12 minas 18 shekels of silver; 6 black donkeys cost 55 shekels of silver; 30.3333 minas of expense tin cost 2.3333 minas of silver; to the 3 harnessors 25 shekels each as their working-capital, plus 6 shekels of silver for their clothes; 2.5 minas 4 shekels of gold was sold at the rate 1:6.3333 - the total of your silver: 24 minas plus 1 mina of gold. Both transport tariff and donkey harness was 10 minas; he brings 9 minas 4.3333 shekels to you, and Pilah-Ištar this <gap>"""
