Unnamed: 0,source_id,row_index,segment_idx,akk,eng
1618,,1621,0,um-ma bu-zu-a DU₁₀-ṣí-lá-a-šur ù a-lá-bu-um-ma a-na en-um-a-šùr ù a-lá-ḫi-im qí-bi-ma a ma-lá tí-ir-tí-ku-nu TÚG-ṣú-ba-tí-ku-nu nu-na-pì-iš-ma TÚG-ṣú-ba-tù-ku-nu šál-mu 4 ku-ta-ni 12 ša a-ki-dí-e ku-nu-ki ša šál-ma-a-šùr ṣú-ḫa-ru-kà na-áš-ú-ni-ku-nu-tí 2 ku-ta-ni 1 ša a-ki-dí-e 1 ra-qá-tám a ma-lá tí-ir-tí-kà a-na a-lá-bi₄-im ù i-dí-a-šùr ni-ip-qí-id ší-tí TÚG-ba-tí-kà 14 mu-ta-tum 2 e-li-té-en ku-nu-ki ša šé-ep-IŠTAR ù ša-lim-wa-ar-dí DINGIR-pì-lá-aḫ lá-šu-ma a-na DAM DINGIR-pì-lá-aḫ IGI 3 me-er-e um-mì-a-ni ni-ip-qí-id-ma i-na 1 ma-na KÙ.BABBAR ša tù-šé-bi₄-lá-ni SÍG.ḪI.A ni-iš-a-ma-kum 0.6666 ma-na 4.25 GÍN it-ba-al 5 pá-li-lu 10.6666 GÍN KÙ.BABBAR it-bu-lu ší-tí KÙ.BABBAR-pì-kà 5 GÍN KÙ.BABBAR a-ma-kam lu pá-li-li lu SÍG.ḪI.A ṣú-ḫa-ru-kà na-áš-ú-ni-kum <gap> a-šar TÚG-tù-kà ša-ak-nu-ni a-dí ma-lá ù ší-ni-šu a pá-lá-ší-im i-zi-iz-ma a-ta ma-lá-kà <gap> i-ḫi-id-,"From Buzuwa, Ṭāb-ṣill-Aššur and Ali-abum to Ennam-Aššur and Ali-ahum: In accordance with your instructions we aired your textiles and your textiles are in order. Your servants are bringing you 4 and 12 Akkadian ones sealed by Šalim-Aššur. We entrusted 2, 1 Akkadian one and 1 thin textile to Ali-abum and Iddin-Aššur in accordance with your instructions. The rest of your textiles: 14 half-packs and 2 top-packs seald by Šēp-Ištar and Šalim-wardī. Ilī-pilah is not here so we entrusted them to Ilī-pilah's wife witnessed by 3 affiliated traders. For 1 mina of silver that you sent we bought wool for you. It cost 0.6666 mina 4 1 / 4 shekels. 5 cost 10.6666 shekels of silver. The rest of your silver is 5 shekels of silver. Your servants there bring you both the and the wool. Wherever your textiles were placed, he stood ready once or twice to make a break-in. Make up your own mind. Take care and make a decision concerning your entrusted goods."
1619,,1622,0,a-na šu-IŠTAR qí-bi₄-ma um-ma ì-lí-iš-tí-kál-ma ki-ma ša-nu-a-tí-ni lá a-tù-ra-am šu-ma mì-ma ḫa-bu-lá-ku-um šu-šál-šu-um lá-áš-qú-ul IGI,"To Šu-Ištar speak, this is what Iliš-tikal says: Since you were elsewhere I did not come back. Should I owe you anything, I will pay (it) threefold."""""
1620,,1623,0,5 GÍN KÙ.BABBAR a-na ṣú-ḫa-ri-im ša šu-ku-bi₄-im i-nu-mì a-na wa-aḫ-šu-ša-na i-li-ku a-dí-in,5 shekels of silver I gave to the servant of Šu-Kūbum when he went to Wahšušana.
1621,,1624,0,a-na a-lá-ḫi-im KIŠIB i-ku-pí-a ú zu-ku-a,To Ali-ahum; seals of Ikūn-pīya and Zukuwa.
1622,,1625,0,11 na-ru-qá-tum na-ṣí-a-tum 9 e-ba-al sí-kà-tim <gap>,"11 torn(?) sacks, 9 ropes with pegs <gap>"
1623,,1626,0,a-na a-lá-ḫi-im a-ni-na ú a-šur-ma-lik um-ma zu-ku-a-ma 30 43 <gap> im am ni ri-ni be-lúm-ba-ni a-na a-<gap>-kà ša ki-ma i-a-tí ú-bi-il₅ a-ḫa-ma 41 pí-ri-kà-ni ku-nu-ki-a ú ANŠE ṣa-lá-mì 2 me-nu-ni-a-nu ku-nu-ki-a a-na ša ki-ma i-a-tí ma-nu-ki-a-šur ú-bi-il₅ ŠU.NÍGIN 1 me-at 14 TÚG-pí-ri-kà-nu a-ḫa-ma ša-al-ṭum KÙ.BABBAR i li-bi be-lúm-ba-ni nu-ma-na 8 GÍN KÙ.BABBAR 10 GÍN KÙ.BABBAR 2 ta <gap> KÙ.BABBAR-pí-a 0.8333 ma-na <gap> ú ša 10 ma-na zi-ru-<gap> i-ma-qá-at be-lúm-ba-ni ší-im ṣú-ba-tí-a ú KÙ.BABBAR ša a ma-lá me-ḫi-ri-a ša-áš-qí-lá a ma-lá ší-im ṣú-ba-tí-a i-kà-na-ku-nu-tí tí-ir-ta-ak-nu li-li-kam a-ḫu-a a-tù-nu a tí-ir-tí i-ḫi-da ša-áš-ḫi-ta-a šu-ma 0.5 GÍN.TA ra-ak-ba-am ša-áš-ki-na-šu be-lúm-ba-ni i-li-kam lá i-li-kam tí-ir-ta-ak-nu li-li-kam ṭup-pé-e ša nu-a-e ša e-lá-nu e-zi-ba-ku-nu-tí-ni KÙ.BABBAR ša-áš-qí-lá-šu-nu-ma ú a-lá-ḫu-um li-il₅-qé a-na a-lá-ḫi-im qí-bi-ma 0.3333 ma-na 7 GÍN K,"To Ali-ahum, Annina and Aššur-malik from Zukuwa: Bēlum-bāni brought 73 -textiles to <gap>, my representative; further, Mannum-kī-Aššur brought 41 under my seal and black donkeys with 2 under my seal to my representatives - in all: 114 -textiles. Further, we shall count the available goods in silver as owed by Bēlum-bāni. 8 shekels of silver, 10 shekels of silver <gap> of my silver 0.8333 mina <gap> and worth 10 minas of <gap> At Bēlum-bāni's arrival have the proceeds from my textiles paid and the silver corresponding to (what I agreed). Send me word about how much he seals for you as proceeds from my textiles. My dear brothers, pay attention to my instructions. Have (everything) cleared! If it is 0.5 shekel each, make him set it on a rider. Send me word whether Bēlum-bāni has come or not. As to the tablets concerning Anatolians that I also left with you, make them pay the silver, and then let Ali-ahum take it. To Ali-ahum: I left you 0.3333 mina 7 shekels of silver; so, add 10 shekels of silver of your own so it is 0.5 mina 7 shekels silver. As to Iddin-Aššur, satisfy him! Do not leave him."
1624,,1627,0,en-um-a-šur ša ki-ma i-ku-pí-a DUMU a-šùr-ba-ni e-pu-ul um-ma en-um-a-šur-ma a-na ša ki-ma i-ku-pí-a-ma 5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ku-pí-a i-ḫi-ib-lá-ma a-na DUMU šu-ku-bi-im <gap> ga bi <gap> ù ṣí-ba-sú ḫa <gap> TÚG ku-ta-ni ú 6 TÚG <gap> ša i-tur₄-DINGIR i-na wa-aḫ-šu-ša-na a-dí-šu-um ṭup-pá-am ša 1 ma-na 5 GÍN KÙ.BABBAR ša ḫu-bu-ul en-nu-re-ṣí-im e-zi-ib-šu-um a-ḫa-ma 13.5 ma-na URUDU en-nu-re-ṣa-ma áp-qí-sú-um 1 GÚ 46.5 ma-na URUDU-i ší-kam É kà-ri-im <gap> a-ḫa-ma mì-<gap> KÙ.BABBAR-pí <gap> ma <gap>,"Ennam-Aššur answered the representatives of Ikūn-pīya son of Aššur-bāni, saying to Ikūn-pīya's representatives: Ikūn-pīya has become indebted to me for 5 minas of refined silver, and to Šu-Kūbum's son <gap>the silver and its interest <gap> -textiles and 6 <gap>-textiles belonging to Itūr-ilī I gave him in Wahšušana. I left him a tablet concerning 1 mina 5 shekels of silver, of Ennam-rēṣum's debt; further, I entrusted 13 ½ minas of copper to(?) Ennam-rēṣum. 1 talent 46 ½ minas of -copper <gap> in the office of the colony <gap>"""""
1625,,1628,0,a-na i-dí-a-bi-im i-tur₄-DINGIR en-na-nim ù a-lá-ḫi-im qí-bi-ma um-ma en-nam-a-šur-ma a-šu-mì lu-qú-tim ša a-bi-ni a-na ša-lá-ḫi-ša ta-áš-pu-ra-ni-ni a-na-kam a-da-da iš-tí a-šur-DU₁₀ DUMU a-zu-za-a i ša-lá-aḫ-šu-wa i-mì-ig-ru-ma a-na ku-ša-ra a-da-da a-na a-wi-lim ta-mu-im e-tí-tí-iq ma-mì-tám iš-tí a-wi-lim i-lá-qé-ma ú lu-qú-tám ša DUMU a-zu-za-a-ma ḫa-ra-an sú-qá-ni-ma i-ša-lá-aḫ a-ba-ú-a bé-lu-a a-tù-nu šu-ma a-ma-kam a-wa-at kà-ri-im ù e-kál-lim da-na-ma lu-qú-tum a-mì-ša-am lá nu-šé-ra-ba-ší KÙ.BABBAR 1 ma-na tí-ri i-na KÙ.BABBAR-áp a-bi-ni le-qé-a-ma iš-tí ba-tí-qí-im ú-lá iš-tí ṣú-ḫa-ri-a šé-bi₄-lá-nim-ma lu-qú-ut a-bi-ni a-šar šu-ul-mì-im li-ší-li-iḫ bé-lu-a a-tù-nu iḫ-da-ma ṣú-ḫa-ri-a ṭù-ur-da,"To Iddin-abum, Itūr-ilī, Ennānum and Ali-ahum from Ennam-Aššur: You have written me about dispatching our father's goods. Here Adada agreed with Aššur-ṭāb son of Azuzaya in Šalahšuwa, and Adada has travelled to Kuššara to have the man swear an oath. He will get an oath from the man and then he will dispatch the goods of Azuzaya's son on the Narrow Track. My dear fathers, if the orders of the colony and the palace are strict there, then we shall not let the goods enter for that destination. Get every mina of -silver from our father's silver and send it here with an express caravan or with my servant, so our father's goods may be dispatched safely. My dear lords, take care to send my servant."
1626,,1629,0,30 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pu-um 13 ANŠE.ḪI.A 31 i-lu-ú 41 ú-kà-pu 11 ma-as-ra-du 21 e-ba-al sí-ki-tim ú ma-at-li-iḫ-šu <gap> áš-qúl <gap> 0.5 ma-na AN.NA šu-ut-ma i-dí-šu-um <gap>,"30 minas 10 shekels of refined silver, 13 donkeys, 31 bags, 41 saddlecloths, 11 packsaddles, 21 ropes with pegs and packing-racks <gap> I paid <gap> he gave him 0.5 mina of tin <gap>"
1627,,1630,0,a-na e-lam-ma qí-bi-ma um-ma šu-be-lúm-ma DUMU.MÍ a-šur-dan DUMU zi-zi-im ra-bi₄-ṣa-am iš-tù a-lim{ki} ta-aṣ-ba-at-ma ú-ṣa-am a-ma-kam wa-ša-áb šu-ma KÙ.BABBAR lu URUDU ša ú-šé-lá-ku-ni ší-ma-am a-dí-ni la ta-áš-a-am KÙ.BABBAR šé-ṣí-ma a-šar ku-wa-tí lí-ib-ší šu-ma ma-ma-an a-na KÙ.BABBAR ṣa-ba-tim ir-ta-ag-ma-kum KÙ.BABBAR KÙ.BABBAR kà-ri-im šu-ma a-na am-tim ú-la É-tí ú-ṭá-ḫi be-tù ù a-ma-tum ša a-wi-il₅-tim a-na ni-ší a-wi-il₅-tim qí-ib-a-ma iš-tí-šu-nu le-ta-wu,"Say to Elamma, thus Šu-Bēlum: The daughter of Aššur-dān, son of Zizum, has obtained an attorney from the City, who has left (and) is staying over there. If with the silver or copper that I sent up to you you have not yet made purchases, then remove the silver and let it stay where you are. Should anybody raise a claim against you in order to seize that silver, the silver belongs to the colony. If he makes an attempt at a slave-girl or the house, the house and the slave-girls belong to the lady! Say to the personnel of the lady that he must negotiate with them."""""
1628,,1631,0,um-ma ša-lim-a-šùr a-na i-dí-a-bi₄-im en-na-nim i-na-aḫ-DINGIR a-dí-da en-um-a-šùr a-lá-ḫi-im ù a-mur-IŠTAR qí-bi₄-ma <gap> a-ḫu-ú-a be-lu-ú-a a-tù-nu ḫu-sà-ru-um ik-ri-bu ša a-šùr ḫa-al-qú i-na ša-ḫa-at ra-bi₄-ṣí-im ù ṣú-ḫa-ri-im i-zi-za-ma ṭup-pá-am ša dí-in a-lim{ki} kà-ra-am ša-áš-me-a-ma a ma-lá dí-in a-lim{ki} <gap> ba-tí-qum ḫu <gap> in <gap> ni ta <gap> dí-in <gap> ú a-li MAŠKIM i-pá-li-lu lu-ta-me ú ú-nu-tám lu-na-dí-id a-ḫu-ú-a be-lu-a a-tù-nu i-dí-ku-nu dí-na-ma gi-mì-lam i-ṣé-er a-šùr ù i-ṣé-ri-a šu-uk-na ù šu-ma ḫa-ra-an sú-ki-nim en-na-sú-in e-tí-tí-iq kà-ra-am mu-ùḫ-ra-ma a-re-eš ra-bi₄-ṣí-im ša a-lim{ki} ší-ip-ru-um ša kà-ri-im iš-tí ra-bi₄-ṣí-im le-tí-iq-ma a-li en-na-sú-in wa-áš-bu a ma-lá dí-in a-lim{ki} <gap>,"From Šalim-Aššur to Iddin-abum, Ennānum, Inah-ilī, Adida, Ennam-Aššur, Ali-ahum and Amur-Ištar: My dear brothers and lords, the lapis lazuli that is the votive offering of Aššur has been lost. Assist the attorney and the servant and have the colony hear the tablet with the verdict of the City, and in accordance with the verdict of the City <gap> an express caravan <gap> and wherever the attorney interrogates, he may impose an oath and then search the goods. My dear brothers and lords, you must make an effort and do a favour to Aššur and to me. And if Enna-Suen has gone overland by way of the narrow track, then confront the colony so an envoy of the colony travels overland to assist the attorney, in the company of the attorney, and wherever Enna-Suen may be they must <gap> in accordance with the verdict of the City <gap>"
1629,,1632,0,a-na a-lá-ḫi-im a-ni-na a-šur-ma-lik pé-ru-a a-zi-ta-ri-a a-zu-ul ù mu-a-ni-kà qí-bi-ma um-ma zu-ku-a-ma ṭup-pá-am ḫa-ar-ma-am ša 1.6666 ma-na KÙ.BABBAR ša ḫu-bu-ul <gap>-zi a-ša-at <gap> ma-na KÙ.BABBAR a ma-at <gap> ta-al-qé 0.8333 ma-na KÙ.BABBAR <gap> i-na li-bi-šu 0.3333 ma-na a-ḫa-ma li-dí-na-ku-nu-tí-ma <gap> ma-na KÙ.BABBAR ṭup-pá-áš-nu <gap> a ṭup-pí-šu-nu <gap> u₄-me-e <gap> li-dí-na-ku-nu-tí-ma <gap> a-na-ku al-qé <gap> 0.6666 ma-na 5 GÍN KÙ.BABBAR a-li-li <gap> GÍN KÙ.BABBAR ú ta-zi-za am-tí <gap> KÙ.BABBAR 0.5 ma-na 5 GÍN KÙ.BABBAR a ku-bu-ur ú-ṭí-tí-im i-ša-qú-lu <gap> KÙ.BABBAR a-na ša-ni-tim ša-tim i-ša-qú-lu 5 na-ru-uq ŠE-im a ṣí-bi-it ni-ga-lim i-da-an ṭup-pá-am ša 0.5 ma-na KÙ.BABBAR ú 5 na-ru-uq ŠE-im i qá-qá-ad a-ší-tí-šu ú šu-a-tí lu-up-ta mì-iš-lam ar-ša-tum ṭup-pá-am ša 0.3333 ma-na 2.5 GÍN KÙ.BABBAR ša ḫu-bu-ul a-ša-at šu-li-ma-an lu-ur-me-a ú ḫa-šu-i-li ú me-er-e-ša,"To Ali-ahum, Annina, Aššur-malik, Peruwa, Azitariya, Azul and Muanika from Zukuwa: A certified tablet concerning 1.6666 mina of silver, the debt of <gap>zi, the wife of <gap>; <gap> minas of silver the maid of <gap> has recieved; 0.8333 mina of silver <gap> is owed by him. Furthermore he should give 0.3333 mina to you and <gap> mina of silver. Their tablets <gap> for their tablets <gap> terms <gap> he should give to you and <gap> I recieved personally. <gap> 0.6666 mina 5 shekels of silver Alili <gap> shekels of silver and my maid Taziza <gap> 0.5 mina 5 shekels of silver they will pay at the ripening of the grain. <gap> silver they will pay at the ripening of the grain. <gap> silver they will pay the second year. He will give 5 sacks of barley before the seizing of the sickle. Write a tablet concerning 0.5 mina of silver and 5 sacks of grain (half of it wheat) as jointly owed by his wife and him. As to the tablet concerning 0.3333 mina 2.5 shekels of silver, the debt of the wife of Šuliman, Lurmea and haššuili and her son - their terms are exceeded by much. Seize them and make them pay the silver and its interest. If you observe that they are unpleasant, then take (only) the agreed amount in silver. The silver is jointly owed by the three of them. The matter which in the Aššur Gate that halitka <gap> that you made me spend <gap> what you made me spend <gap> have the silver paid and <gap> write a tablet and then <gap> give to him. Say as follows: <gap> the silver is the debt <gap>"" """
1630,,1633,0,mì-ma a-na KÙ.BABBAR-pì-kà 1 GÍN li-ba-am lá i-pá-ri-id ú ma-as-ḫu-ru-tám i-na li-bi-kà lá té-ṭí-ir šu-ma-a-mì-in ḫu-ru-um a-mì-um pá-té-a-ma ma-a áš-ri-ša-am ú-šu-ra-ku a-dí-mì-in u₄-mì-im a-nim ša a-lu-wa i-li-kà-ni ma-a KÙ.BABBAR 10 ma-na pá-ni-am-ma iš-tí ba-tí-qí-im lá i-li-kà-ku-ni a-ta-ma tí-de₈-e ki-ma na-ru-qá-at me-ra a-šur šu-um-šu i-na i-dí-im a-mì-im i-ba-šu-lu-ma KÙ.BABBAR 10 ma-na SIG₅ ú-ṣí-a-šu-nu-tí-ni tí-de₈-ma i-na wa-aḫ-šu-ša-na ú ša-lá-tù-ar mu-uš-té-bi-lu KÙ.BABBAR 10 ma-na a-na be-lu KÙ.BABBAR e-pu-šu-ni a-bi a-ta bé-li a-ta a-dí lu-qú-ut-kà ša tí-me-el-ki-a a-na wa-aḫ-šu-ša-na ú-ša-lá-ma-ni-ma ITU.1.KAM iš-tí-in ú ší-na ITU.2.KAM a-sà-ḫu-ru i-na lu-qú-tí-kà ṣú-ba-tí 10 SIG₅ ú 20-ší-ma-am ma-aḫ-ra-am ša lu-bu-ší-šu a-kà-lá-ma a-ší-am 15 GÍN za-ku-am ša ša-ru-tim ša-ma-am-ma a-lu-wa iš-tí ba-tí-qí-im ṭù-ur-da-ma lá-li-ik-ma iš-tí a-we-LAM lá-na-me-er-ma,"Do not worry about a single shekel of your silver, and do not remove trust from your heart. If indeed that opportunity was open for me and I would indeed be free to go there, would then until this day, when Aluwa came, at least 10 minas of silver not have come to you quickly with a fast transport? You know very well that they deal with any Assyrian's joint-stock capital in that understanding, and that at least 10 minas of good silver results for them. You know that in Wahšušana and Šalatuwar those who do business realise at least 10 minas of silver for the capitalists. My dear father and lord, until your goods from Timelkiya arrive safely in Wahšušana, and I shall wait one or two months, I shall hold some 10 or 20 fine textiles from your shipment for the first sale for his clothes; then you must buy for me some 15 shekels of iron, pure and of royal quality, and send Aluwa with an express caravan so I can go and meet with the man and I can secure my share of 10 minas each for you together with your colleagues. If the iron <gap>"
1631,,1634,0,um-ma kà-ru-um kà-ni-iš-ma a-na ša-qí-il₅ da-tim ku-li-a ší-ip-ri-ni kà-ri-im dur₄-ḫu-mi-it ḫa-tù-uš ta-am-ni-a tù-ùḫ-pí-a a-dí ni-na-ša-a qí-bi₄-ma i {d}UTU-ši ṭup-pì-ni ta-ša-me-a-ni GÍR ša a-šur šé-ṣí-a-ma ik-ri-ba-am šu-uk-na-ma ma-ma-an KÙ.AN a-na ší-mì-im a-na É.GAL-lim i-dí-nu lu a-dí-ni lá i-dí-in-ma na-ší 10-tim ša KÙ.AN ú 1 ma-na um 3 GÍN KÙ.BABBAR ša-du-a-sú ṣa-áb-ta-ma ku-li-a i pá-ni-šu li-ni-iš-a-am šu-ma i-qá-bi₄ um-ma šu-ut-ma KÙ.AN ša a-wi-lim ša NÍG.KA-sí 10-tim ú ša-du-a-tám li-qé-a-ma ša ba-ri-ni li-li-kam-ma GÍR ša a-šur li-it-ma-ma ša-du-a-tám nu-ta-ar-šu-um i-da-ma IGI ku-li-a ší-ip-ri-ni GÍR ša a-šur šé-ṣí-a-ma a-ḫu-um pá-ni a-ḫi-im ú-lá ú-ba-al ma-ma-an ḫa-ra-an sú-ki-nim e-ma-re sé-er-dam ú-šé-ri-ba-ni-ma a-ma-kam uš-té-bu-lu-ni lu wa-ší-ib kà-ri-im 1 ma-na-um 3 GÍN KÙ.BABBAR ša-áš-qí-lá-šu-ma ku-li-a i pá-ni-šu li-ni-iš-a-am šu-ma i-qá-be um-ma šu-ut-ma,"Thus Kaniš, say to the -payers, our messenger Kuliya, Durhumit, Hattuš, Tamnia (and) Tuhpiya, (all the way) until Nenašša: As soon as you hear our letter produce the dagger of Aššur and impose an oath and whoever has sold meteoric iron to a palace or, having not yet sold it, still carries it with him, seize (from him) the tithe on the meteoric iron and his / its tax of 3 shekels silver per mina and let Kuliya personally take it along. If the person in question protests and declares: The meteoric iron belongs to 'a man with an account'"", still take the tithe and the -tax and let one come here to swear an oath by Aššur's dagger then we will give him back the -tax. Do not fail to produce Aššur's dagger in the presence of Kuliya and people shall not spare each other! Whoever has brought in loaded donkeys via the -road in order to do business over there, even when he is a resident of a, make him pay 3 shekels of silver per mina and let Kuliya personally bring it here. If he protests, saying: ""I will go to clear myself in Kanesh"", still make him pay the silver and let him come here afterwards in order to clear accounts with us. He shall not make trouble against (us) here, he must pay the silver (t)here!"""
1632,,1635,0,a-na mar-ku-tí DUMU da-dí-a DUMU i-la-a-a i-na za-al-pá iš-tù ITU.KAM ku-zal-li li-mu-um kà-pá-tí-a um-ma a-na-ku-ma ṭup-pu-um ša 0.3333 ma-na KÙ.BABBAR ša ḫu-bu-ul a-bi-kà i kà-né-eš i-li-a-am a re-eš₁₅ ṭup-pí-im ša ḫu-bu-ul a-bi-kà ku-nu-uk a-bi-kà a-mu-ur-ma ù KÙ.BABBAR ù ṣí-ba-sú šu-qú-ul um-ma šu-ut-ma šu-ma-BA ṭup-pá-am ša ḫu-bu-ul a-bi-a tù-kà-al ku-nu-uk a-bi-a a-ma-ar-ma mì-nam a-qá-bi₄ a-ša-qal ḫu-bu-ul a-bi₄-a IGI e-lá-lí DUMU a-šur-en-nam ša É gal-da-a IGI a-mu-ú-a DUMU ḫa-am-ḫa-am-tim IGI a-da-da-a DUMU a-bi₄-a DUMU be-be-e,"I said to MarKuti, son of Dadiya, son of Ilāya, in Zalpa, month XI of the eponymy year of Kapatiya: A tablet of 0.3333 mina of silver, being the debt of your father, has turned up in Kanesh. Inspect the seal of your father at the top of your father's debt-note and then pay the silver and the interest on it"". He answered: ""If you really have in your possession a debt-note with the seal of my father I will inspect it and - how could I protest? - I will pay, (for) it is my father's debt"". In the presence of Elālī, son of Aššur-ennam, of the house of Galdaya, of Amua, son of hamhamtum, of Adadaya, son of Abiya, son of Bebē."""
1633,,1636,0,<gap> GÍN KÙ.BABBAR a-ḫa-ma 3 GÍN KÙ.BABBAR ší-im UDU <gap> GÍN KÙ.BABBAR <gap> a-na a-gi-a,"<gap> shekels of silvr, further, 3 shekels of silver, the price of a sheep;"
1634,,1637,0,um-ma la-ma-sí-ma a-na a-la-ḫi-im qí-bi₄-ma mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma a-ma-kam a-na KÙ.BABBAR 1 GÍN e-né-ki a-ḫi-e-iš ra-ki-is <gap>-IŠTAR e úṣ-ri-ma e tù-úṣ-a-am ke-e a-bi₄-i i-na re-ší-a i-ze-zi-im ù qá-qí-dí-a na-ṣa-ri-im e-zi-ba-ši a-na-ku KÙ.BABBAR 1 GÍN e-né-a a-na-ší-ma ù ú-ša-ra-ší <gap> kà tù-kà lá ta-ša-kán lá ú-ša-ra-ší mì-šu-um a-ma-kam um-ma kà-lá-na-šar a-ḫu-kà É a-bi₄-ni a-na ḫa-lu-qí-im i-tí-zi-iz a-pu-tum i-ḫi-id i-ša-ḫa-at ra-bi₄-ṣí-im ša ki-ma e-dí-<gap>-a-ša i-zi-za-ma KÙ.BABBAR ša li-<gap>-nu <gap> dí-na-šu-nu-ma <gap> a-bi₄-ni e <gap> ma-lá a-ta ú <gap>,"From Lamassī to Ali-ahum: Why have you written me as follows: Your eyes are fixed together on every shekel of silver. Do not guard <gap>-Ištar lest she leaves to come here."" Certainly, my father left her to assist me and guard my life. Should then I covet a single shekel of silver and then release her? You will not place <gap> and I shall not release her. Why does Kalanašar say there: ""Your brother stood ready to destroy our father's house?"" Urgent, pay attention, stand by the attorney, <gap>'s representative, and <gap> the silver that <gap>"""
1635,,1638,0,6 GÍN KÙ.BABBAR a-šu-mì a-ší-it GAL ṣa-bi₄-im lu-lu ša-bu,"Lulu has been paid 6 shekels of silver in the name of Ašet, the Chief of soldiers."
1636,,1639,0,a-na e-lá-ma qí-bi₄-ma um-ma a-šur-na-da ù a-šur-i-mì-tí-ma 1 me-at 2 TÚG.ḪI.A ku-ta-nu qá-dí ša <gap> li-wi-tum 4 GÚ <gap> ma-na AN.NA ku-mu-ki 6 ANŠE <gap> ù <gap> a-na ni-is-ḫa-tim ni-iš-qú-ul ki-ma <gap> ma-na AN.NA 0.5 ma-na KÙ.BABBAR a-na qá-tí a-šùr-mu-ta-pì-il₅ ni-dí-in 0.3333 ma-na AN.NA a-šur-i-mì-tí il₅-qé 3 TÚG a-wi-il₅-tum tal-qé 0.3333 ma-na 7 GÍN ší-im ANŠE 2 GÍN ṣí-tum KÙ.BABBAR aḫ-ša-lim il₅-qé 2 TÚG ša kà-ṣa-ri-im KI aḫ-ša-lim ni-kà-sí ni-ša-sí,"Say to Elamma, thus Aššur-nādā and Aššur-imittī: 102 -textiles inculding those <gap> for wrapping, 4 talents <gap> minas of sealed tin, 6 donkeys? <gap> as import-tax <gap> we paid. Instead of <gap> minas of tin we handed over to Aššur-mūtappil 0.5 mina of silver. Aššur-imittī took 0.3333 mina of tin. The lady took 3 textiles. 27 shekels was the price of a donkey, 2 shekels, expenditures? in silver, Ah-šalim took?. 2 textiles of the harnesser. We will settle accounts with Ah-šalim."""
1637,,1640,0,um-ma šu-ku-tum-ma a-na uš-ta-aḫ-šu-šar qí-bi₄-ma šu-ma am-tí a-tí ša ma-ma-an lá ta-ša-me-i ù li-bi₄-ki,"From Šukkutum to Uštahšušar: If you are truly my maid, then do not listen to anyone else and do not become angry <gap>"
1638,,1641,0,kà-ru-um dur₄-ḫu-mì-it ṣa-ḫi-ir GAL dí-nam i-dí-in-ma i-na u₄-mì-im ša en-um-a-šùr ú-ṣí-ú a-ni-na iš-tí-šu i-lá-ak-ma i-na kà-ri-im kà-ni-iš ší-bu-tù-šu ma-lá i-de₈-ú iš-tí ta-pá-i-šu i-da-šu-um,"The plenary assembly of the Durhumit colony gave a verdict: On the day that Ennam-Aššur leaves, Annina must go with him and give him his testimony in the Kanesh colony, to the best of his knowledge together with his co-witnesses. "
1639,,1642,0,12 GÍN AN.NA ni-is-ḫa-sú 1 ma-na 10 GÍN URUDU ma-sí-um 0.8333 ma-na URUDU ša ša-du-i-šu ŠU.NÍGIN 2 ma-na URUDU ša i-dí-sú-in,"12 shekels of tin, its transport tariff, 1 mina 12 shekels of washed copper, 0.8333 mina of copper from ore - in all: 2 minas of copper belonging to Iddin-Suen."
