,row_index,segment_idx,akk,eng
324,1142,2,,
325,1148,0,2 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pu-um ší-im AN.NA ša DAM.GÀR a-na tù-ra-am-ì-lí DUMU e-dí-a-šur en-um-a-šur i-dí-in GAN-lam₅ a-na-nu-um a-šu-mì DAM.GÀR AN.NA e-tí-iq ù a-lá-nu-um KÙ.BABBAR a-šu-mì DAM.GÀR-ma e-tí-iq a-ḫa-ma 0.5 ma-na KÙ.BABBAR ša DAM.GÀR-ri-ma en-um-a-šur a-na tù-ra-am-DINGIR iḫ-bu-ul ŠU.NÍGIN 2.6666 ma-na KÙ.BABBAR iš-tù ITU.1.KAM <gap> i-na e-lá-i-šu iš-tù a-lim{ki} tù-ra-am-DINGIR a-na DAM.GÀR KÙ.BABBAR <gap> 0.5 ma-na <gap> GAN-lam₅ e-tí-iq ,"Ennam-Aššur has given 2 minas 10 shekels of refined silver, the price of tin belonging to a merchant, to Tūram-ilī son of Eddin-Aššur. From here the tin will cross overland in the name of a merchant, and from there silver will cross overland in the name of the merchant again. Further, Ennam-Aššur borrowed 0.5 mina of silver belonging to a merchant, from Tūram-ilī. In all: 2.6666 minas of silver. Reckoned from the month <gap> Tūram-ilī will <gap> when he comes up from the City <gap> the merchant <gap> will cross overland. "
326,1148,1,IGI i-ku-pí-a kà-ṣa-ar áb-ša-lim IGI ša-<gap> DUMU a-šur-SIPA,"Witnessed by Ikūn-pīya, Ah-šalim's packer, by Ša<gap> son of Aššur-rēʾī."
327,1148,2,,
328,1149,0,2 ší-na sú-pá-nu ša 2 ma-na.TA e ú ša-al-šu-um sú-pá-num 1 ma-na šu-qú-ul-ta-šu ŠU.NÍGIN 5 ma-na sí-pá-ri ku-nu-ki-a a-na a-mur-a-šur DUMU ku-ku-lá-nim áp-qí-id-ma a-na ṣé-er ku-da-tim ù dan-a-šur DUMU PUZUR₄-a-šur a-na pu-ru-uš-ḫa-dim a-na ší-a-ma-tim ú-šé-bi-il₅-šu ,"2 supannus of 2 minas each, and a third supannu weighing 1 mina;in all: 5 minas of bronze under my seal I entrusted to Amur-Aššur son of Kukulānum and sent it with him to Kudātum and Dan-Aššur son of Puzur-Aššur to Purušhaddum for purchases."
329,1149,1,IGI a-šur-ta-ak-lá-ku DUMU ma-lá-kà-a DUMU en-na-bi-lam,"Witnessed by Aššur-taklāku son of Malakaya, son of Ennam-Bēlum."
330,1149,2,,
331,1153,0,8 ma-na KÙ.BABBAR ṣa-ru-pá-am da-dí-a DUMU en-na-nim i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé ,Dādiya son of Ennānum has received 8 minas of refined silver from the proceeds of Ušinalam's wool. 
332,1153,1,IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI tù-ur-a-a DUMU ú-zu-a IGI en-na-sú-in DUMU i-dí-a-bi-im,"Witnessed by Aššur-imittī son of Dudiki, by Tūraya son of Uzuwa, by Enna-Suen son of Iddin-abum."
333,1153,2,, 
334,1168,0,2 GÍN KÙ.BABBAR iš-tí i-tur₄-DINGIR DUMU PUZUR₄-a-na 2 ší-ni-šu ší-né-en ša wa-aḫ-šu-ša-na SIG₅ iš-tù wa-aḫ-šu-ša-na ú-šé-ba-lam šu-ma lá ú-šé-bi₄-lam 6 GÍN KÙ.BABBAR i-ša-qá-lam ,2 shekels of silver owed by Itūr-ilī son of Puzur-Anna; from Wahšušana he must send two pairs of good shoes from Wahšušana; if he has not sent it he is to pay 6 shekels of silver. 
335,1168,1,IGI kà-ba-tim DUMU a-šùr-GAL,Witnessed by Kabātum son of Aššur-rabi.
336,1168,2,,
337,1175,0,8 ma-na KÙ ṣa-ru-pá-am i-ṣé-er i-dí-a-bi₄-im ku-la i-šu iš-tù ḫa-mu-uš-tim ša ḫa-pì-aḫ-šu ù sú-kà-lí-a a-na 25 ḫa-am-ša-tim a-na a-lim{ki} i-lá-ak-ma iš-tí um-me-a-ni-šu 2 ma-na KÙ.GI šu-mì ku-lá i-lá-pá-at šu-ma i-na ma-lá u₄-me-šu a-na a-lim{ki} lá i-ta-lá-ak KÙ.BABBAR a-na-ku lá i-ša-qal šu-ma lá iš-qú-ul a-na 1 ma-na-im 1.5 GÍN.TA i-na 1 ITU.KAM ú-ṣa-áb ,"Iddin-abum owes 8 minas of refined silver to Kula. Reckoned from the week of happi-ahšu and Sukkalliya he must go to the City within 25 weeks and together with his investors he must book Kula's name for 2 minas of gold. If he has not left for the City within his stipulated term, he must repay the silver to Kula. If he has not paid (in time), he must pay interest at the rate 1.5 shekel per mina per month. "
338,1175,1,IGI a-šùr-ba-ni IGI i-dí-sú-in,"Witnessed by Aššur-bāni, by Iddin-Suen."
339,1175,2,, 
340,1216,0,4.3333 ma-na 5 GÍN.TA AN.NA bi₄-il₅-tám a-dí za-al-pá ik-šu-dam 0.6666 ma-na 5 GÍN AN.NA ta-ší-a-tum ša ša-du-im 4 ma-na AN.NA ni-is-ḫa-tum ša É.GAL i-na ša i-sú-rik₁₃ ša i-ri-šum ub-lá-ni a ma-lá ṭup-pì-šu ú-sà-ni-iq-šu-ma bi₄-il₅-tum 2.5 ma-na im-ṭí i-na AN.NA ša šé-ep i-ri-ší-im 2.3333 ma-na AN.NA i-na i-šé-ra-tim ša É a-lim{ki} i-tí-ra-ma ša-lim-a-šur il₅-qé-šu ,"4.3333 minas 5 shekels accrued (as fees) until Zalpa on each talent of tin; 0.6666 mina 5 shekels of tin were the cost of carriage in the mountains; 4 minas of tin: the import duty of the palace - from Issu-arik's goods that Irišum brought. I checked it in accordance with his letter, and 2.5 minas were missing on each talent. Of the tin transported by Irišum 2.3333 minas of tin from the of the City Hall was in excess, and Šalim-Aššur took it. "
341,1216,1,IGI i-sú-ri-ik IGI i-ri-ší-im,"Witnessed by Issu-arik, witnessed by Irišum."
342,1216,2,,
343,1222,0,3 ma-na 16.1666 GÍN KÙ.BABBAR ki-ma a-šùr-ma-lik DUMU lu-zi-na a-šùr-GAL DUMU ma-nu-um-šu-um-šu i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé ,Aššur-rabi son of Mannum-šumšu has received 3 minas 16.1666 shekel of silver on behalf of Aššur-malik son of Luzina from the proceeds of Ušinalam's wool. 
344,1222,1,IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi₄-im,"Witnessed by Ilī-ašrannī son of Sukkalliya, by Enna-Suen son of Iddin-abum."
345,1222,2,,
346,1237,0,1.6666 ma-na 5 GÍN KÙ.BABBAR ku-nu-ki ša šu-ḫu-bur a-na a-lá-ḫi-im e-zi-bu ki-ma a-šùr-be-el-ša-du-e KÙ.BABBAR a-ni-na il₅-qé šu-ma a-na KÙ.BABBAR a-nim ma-ma-an a-na a-lá-ḫi-im i-tù-a-ar a-ni-na DUMU MAN-a-na ú-ba-áb-šu ,"Concerning the 1.6666 mina 5 shekels of sealed silver that Šu-hubur left with Ali-ahum - Annina has received the silver on behalf of Aššur-bēl-šadu'e. If anyone raises claim against Ali-ahum for this silver, Annina son of Puzur-Anna will clear him. "
347,1237,1,IGI a-šur-ba-ni DUMU ku-ta-a IGI ili₅-ba-ni DUMU a-mur-IŠTAR,"Witnessed by Aššur-bāni son of Kutaya, by Ilī-bāni son of Amur-Ištar."
348,1237,2,,
349,1242,0,i-dí-a-bu-um É-tí ša bu-ri-im a-šar ša-lim-a-šùr wa-áš-bu iš-tí tù-ud-ḫa-li-a a-ḫu tù-li iš-a-am a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in ,"Iddin-abum has bought the houses by the well, where Šalim-Aššur is living, from Tudhaliya the brother of Tuli. The Kanesh colony gave us for these proceedings, and we gave a tablet with our testimony before the dagger of Aššur. "
350,1242,1,IGI a-ku-za IGI ú-ra-a IGI a-šùr-ba-ni,"Witnessed by Akuza, by Uraya, by Aššur-bāni."
351,1242,2,, 
352,1250,0,18 GÍN KÙ.BABBAR i-ṣé-er ki-da-aḫ-šu ù me-er-i-šu a-lá-ḫu-um i-šu 6 na-ru-uq mì-iš-lam ŠE-um mì-iš-lam₅ ar-ša-tum i-na ḫa-ar-pé-e i-ma-da-ad 15 GÍN KÙ.BABBAR iš-tí ḫa-ar-šu-um-nu-ma-an 5 na-ru-uq mì-iš-lúm ŠE-um mì-iš-lam₅ ar-ša-tim i ḫa-ar-pé-e i-ma-da-ad KÙ.BABBAR a-ni-am wa-al-dí-DINGIR i-dí-in ,"Kid-ahšu and his sons owe 18 shekels of silver to Ali-ahum. He will measure out 6 sacks (of grain), half barley, half wheat at harvest time. 15 shekels of silver is owed by haršumnuman; he will measure out 5 sacks (of grain), half barley, half wheat, at harvest time. Waldi-ilum gave this silver. "
353,1250,1,IGI ḫa-pu-a-šu IGI ma-nu-ba-lúm-a-šur,"Witnessed by happu-aššu, by Mannum-balum-Aššur."
354,1250,2,,
355,1253,0,17 ma-na ḫu-sá-ru-um 21 GÚ URUDU SIG₅ 8 ANŠE ṣa-lá-mu ù ú-nu-sú-nu 20 ma-na ší-ku-um 1 me-at 10 ṣí-pá-ra-tum a-na iš-ri-šu ší-na-tum mì-ma a-nim a-na ma-ma-ḫi-ir ša-lim-a-šùr ip-qí-id a-na ší-a-ma-tim <gap> ma-ma-ḫi-ir ú-bi-il₅ ,"17 minas of lapis lazuli, 21 talents of good copper, 8 black donkeys and their harness, 20 minas of šikku-copper, 110 bronze pins, 10 sets of teeth — all this Salim-Aššur entrusted to Man-mahir. Man-mahir brought it away for purchases. "
356,1253,1,IGI en-na-sú-en DUMU i-ku-a IGI sá-li-a DUMU i-dí-a-šùr IGI SIG₅-pì-a-šùr IGI a-šùr-na-da DUMU en-um-a-šùr,"Witnessed by Enna-Suen son of Ikuwa, by Salliya son of Iddin-Aššur, by Damiq-pi-Aššur, by Aššur-nada son of Ennam-Aššur."
357,1253,2,,
358,1260,0,14 GÚ URUDU SIG₅ ša-bu-ra-am i-ṣé-er i-dí-a-šur DUMU dan-a-šur PUZUR₄.IŠTAR a-ḫi-šu ù i-ku-pí-a DUMU a-šur-i-mì-tí iš-ma-a-šur i-šu iš-tù ITU.KAM ku-zal-lu li-mu-um a-šur-i-mì-tí 1.5 ma-na.TA i-na ITU.KAM a-na GÚ ṣí-ib-tám ú-ṣú-bu URUDU i-na qá-qá-ad šál-mì-šu-nu ù ke-ni-šu-nu ra-ki-is ,"Iddin-Aššur son of Dan-Aššur, Puzur-Ištar, his brother, and Ikūn-pīya son of Aššur-imittī owe 14 talents of good broken copper to Išim-Aššur. Reckoned from the month Kuzallu, eponymy Aššur-imittī, they will pay interest at the rate 1.5 mina per month per talent. They are jointly liable for the copper. "
359,1260,1,IGI a-mur-a-šur DUMU a-šur-be-el-a-wa-tim IGI sú-in-SIPA DUMU a-mur-IŠTAR,"Witnessed by Amur-Aššur son of Aššur-bēl-awātim, by Suen-rē'ī son of Amur-Ištar."
360,1260,2,,
361,1263,0,ra-bi-ṣú-um ša ša-lim-a-šùr a-na en-um-a-šùr ú a-lá-ḫi-im me-er-e ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma ra-bi-ṣú-ma ṭup-pá-am ša a-bu-ku-nu KÙ.BABBAR i-na li-bi-ku-nu i-dí-ú-ni-ma ṭup-pá-am um-me-a-nu a-bi-ku-nu ú-kà-i-lu-ni-ma i-na ma-ḫa-ar kà-ri-im um-me-a-nu iš-ku-nu-šu-ni kà-ru-um i-a-tí ip-qí-id-šu ba-a-nim a ma-lá ṭup-pí-im ša a-lim{ki} KÙ.BABBAR ma-lá i-na li-bi-ku-nu <gap>-ma tí-ni <gap> KÙ.BABBAR šu-uq-lá-ma ku-un-kà-ma a-na a-lim{ki} al-kà lá tù-na-a-ni um-ma a-lá-ḫu-um-ma ba-a-am ma-lá a-bu-ni i-na li-bi-ni KÙ.BABBAR i-dí-ú-ni lu ni-iš-qú-ul-ma ú iš-té-e ra-bi-ṣí-im lá-li-kà um-ma en-um-a-šùr-ma a-na ra-bi-ṣí-im-ma a-na pu-tí-a-ma ša-lá-ni-ma ú lá-pu-ul-kà-ma ú a-pu-tí-a-ma lá-li-ik a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ,"Šalim-Aššur's attorney seized us against Ennam-Aššur and Ali-ahum, Šalim-Aššur's sons, and the attorney said: Your father's investors kept the tablet stating which silver your father set down as owed by you, and the investors placed it in front of the colony. The colony entrusted it to me. Come, in accordance with the tablet of the City pay the silver for which you were noted in the tablet, seal it and go to the City. Do not cheat me."" Ali-ahum answered: ""Come, let us pay what silver our father set down as owed by us and then let me go with the attorney."" Ennam-Aššur answered the attorney: ""Question me right here, and then I shall answer you and I shall leave right now."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
362,1263,1,IGI PUZUR₄-<gap> DUMU a-šùr-DU₁₀ IGI šu-a-šùr DUMU šu-sú-in,"Witnessed by Puzur-<gap> son of Aššur-ṭāb, by Šu-Aššur son of Šu-Suen."""
363,1263,2,,
364,1265,0,3 ma-na KÙ.BABBAR ṣa-ru-pá-am ša i-ṣé-er šu-IŠTAR ni-mar-IŠTAR ù bu-zi-a a-šur-ma-lik i-šu-ú KÙ.BABBAR ki-ma a-šur-ma-lik šu-IŠTAR il₅-qé šu-ma a-šur-ma-lik a-na bu-zi-a i-tù-ar šu-IŠTAR ú-ba-áb-šu 0.3333 ma-na KÙ.BABBAR ša a-we-el-tim ú 17 GÍN KÙ.BABBAR ša DINGIR-kur-ub šu-ma a-na bu-zi-a i-tù-ru šu-IŠTAR ú-ba-áb-šu ,"As for the 3 minas of refined silver that Šu-Ištar, Nimar-Ištar and Buziya owed to Aššur-malik, on behalf of Aššur-malik Šu-Ištar has received the silver. If Aššur-malik raises claim against Buziya, Šu-Ištar will clear him. As to the 0.3333 mina of silver belonging to the lady and the 17 shekels of silver belonging to Ilī-kurub, if they raise claim against Buziya, Šu-Ištar will clear him. "
365,1265,1,IGI da-dí-a IGI {d}UTU.DU₁₀ IGI tù-ta-a ,"Witnessed by Dādiya, by Šamaš-ṭāb, by Tutaya."
366,1265,2,{d}UTU-e-nam, Šamaš-ennam.
367,1276,0,<gap> ma-na KÙ.BABBAR i-ṣé-er šu-IŠTAR šu-sú-in i-šu KI KÙ.BABBAR šu-IŠTAR uk-ta-al <gap> ší-ta am ri <gap> šu i-sú-rik₁₃ i-ta-ni-tim a-dí-šu-ma a-ma-sú ÌR-sú ú-ba-li-iṭ ,"Šu-Ištar owes <gap> mina of silver to Šu-Suen. Šu-Ištar is held in service by the money. <gap> I gave him <gap> Issu-arik in prayer(?), and revived his maid and his slave. "
368,1276,1,IGI ša-lim-a-šùr IGI i-dí-IŠTAR,"Witnessed by Šalim-Aššur, by Iddin-Ištar."
369,1276,2,,
370,1307,0,i-nu-mì i-dí-a-bu-um a-wa-sú iq-bi-ú 10 ma-na KÙ.BABBAR a-na ša-lim-a-šùr i-dí-in um-ma šu-ut-ma i-na ṣí-ba-at KÙ.BABBAR-pí-a li-il₅-qé ,"When Iddin-abum spoke his will he gave 10 minas of silver to Šalim-Aššur. He said: He may take it out of the interest on my silver."" "
371,1307,1,IGI šu-{d}EN.LÍL IGI ṣí-lu-lu,"Witnessed by Šu-Illil, by Ṣilūlu."""
372,1307,2,,
373,1310,0,i-na 1 me-at 30 TÚG ku-ta-ni e-zi-ib ša kà-ṣa-ri ù ta-ad-mì-qá-tim ša iš-tù e-kál-lim ur-da-ni-ni-ma 65 TÚG.TA qá-ta-tim ik-šu-ud-ni-a-tí ŠÀ.BA 43 TÚG ku-ta-ni a-na en-um-a-šur a-dí-in ší-tí ṣú-ba-tí-kà 22 TÚG a-ḫu-ru i-na 10 ku-ta-ni SIG₅ ša ba-ri-ni ŠÀ.BA 4 TÚG en-um-a-šur il₅-qé 2 TÚG.ḪI.A a-na ba-ri en-na-nim ù en-um-a-šur i-za-zu ,"Of the 130 -textiles - minus those of the packers and the -loans - that came down from the palace 65 textiles resulted for each of us as shares; thereof I gave 43 kutānu-textiles to Ennam-Aššur. The rest of your textiles: 22 textiles remain. Of the 10 fine that are owned jointly by us, of that Ennam-Aššur has received 4 textiles; 2 textiles stand as joint property of Ennānum and Ennam-Aššur. "
374,1310,1,IGI tù-ur-a-a IGI lá-qé-ep DUMU šu-a-šur,"Witnessed by Turaya, by Lā-qēp son of Šu-Aššur."
375,1310,2,,
376,1327,0,i 6 GÚ 22 ma-na URUDU ša i-dí-{d}MAR.TU DUMU šu-ḫu-nim a-na e-la-ma ḫa-bu-lu 1 GÚ 40 ma-na URUDU KI a-šur-SIPA DUMU i-dí-da i-ku-ul ší-tí URUDU-šu 4 GÚ 42 ma-na i-na li-bi i-dí-{d}MAR.TU i-ri-ḫa-am iš-tù ḫa-mu-uš-tim ša na-áb-su-in ù DUMU i-tur₄-DINGIR a-na 1 GÚ-tim 1 ma-na-um 0.5 ma-na.TA i ITU.KAM ú-ṣa-áb ,"Of the 6 talents 22 minas of copper that Iddin-Amurrum, son of Šuhunum, owes to Elamma, 1 talent 40 minas of copper are due from Aššur-rē'ī, son of Idida, who used it. The remainder of his copper, 4 talents 22 minas, Iddin-Amurrum still owes to me. From the week of Nabi-Suen, son of Itūr-ilī, he will add an interest of 1.5! mina per talent per month. "
377,1327,1,IGI da-da-ni IGI li-ba-a IGI lá-qé-ep,"Witnessed by Dadani, by Libbaya, by Lā-qēp."
378,1327,2,,
379,1328,0,41 ma-na 11.5 GÍN KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki ša ki-ma ku-a-tí ù ku-nu-ki-a 3 né-pì-šu a-ḫa-ma 0.6666 ma-na 1 GÍN ša-du-a-sú mì-ma a-nim a-na šu-nu-nu ù i-lá-áš-ra-ni áp-qí-id-ma a-na ṣé-er ša-lim-a-šùr a-bi₄-ni a-na ma-lá tí-ir-tí-šu ub-lu a-ḫa-ma 5 GÍN KÙ.BABBAR a-na ú-kúl-tí-šu-nu a-dí-šu-nu-tí ,"41 minas 11.5 shekels of refined silver, sealed by your representatives and by me - in three packages; further 0.6666 mina 1 shekel, its transport tariff - all this I entrusted to Šu-Nūnu and Ili-ašrannī, and they have brought it to Šalim-Aššur, our father, in accordance with his orders. Furthermore, I gave them 5 shekels of silver for their food. "
380,1328,1,IGI a-ḫu-qar DUMU zu-ur-zu-ur IGI a-šùr-ták-lá-ku DUMU qar-du-um-{d}IM ,"Witnessed by Ahu-waqar son of Zurzur, by Aššur-taklāku son of Qardum-Adad."
381,1328,2,a-ḫa-ma 10 GÍN KÙ.BABBAR a-na bé-a-lim a-na šu-nu-nu a-dí-in 7 GÍN KÙ.BABBAR a-na bé-a-lim a-na i-lá-áš-ra-ni a-dí-in ma-aḫ-ri-šu-nu-ma," Furthermore, I gave 10 shekels of silver for a working-capital to Šu-Nūnu. 7 shekels of silver I gave as a working-capital to Il-ašrannī witnessed by the same men."
382,1344,0,dan-a-šùr sí-ki e-na-sú-in DUMU i-dí-a-bi₄-im ú-kà-al-ma a-na ḫa-nu DUMU i-tur₄-DINGIR a-na qá-ta-tim i-dí-šu um-ma dan-a-šùr-ma a-wi-lam tù-ta-ra-am šu-ma a-wi-lam lá tù-ta-e-ra-am a-na 12 ma-na KÙ.BABBAR ù ṣí-ba-tí-šu ša ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul a-bi-šu ta-za-za-am um-ma e-na-sú-in-ma ša a-na ma-nim ḫa-bu-lu um-ma dan-a-šùr-ma lu a-na a-bi-a lu a-na DAM.GÀR-ri-im ḫa-bu-ul ù šu-ma ṭup-pá-am ša ša-ba-e tí-šu bi-lam-ma ṭup-pá-am du-uk a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in ,"Dan-Aššur detains Enna-Suen son of Iddin-abum and he gave him to hanu son of Itūr-ilī as guarantor. Dan-Aššur said: You will return the man. If you have not returned the man you will be responsible for 12 minas of silver and its interest in accordance with the certified tablet concerning his father's debt."" Enna-Suen said: ""For his debt to whom?"" Dan-Aššur said: ""He is indebted either to my father or anonymously. But if you have a quittance, then bring it and invalidate the tablet."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger."
383,1344,1,IGI na-zi IGI PUZUR₄-a-na IGI aḫ-ša-lim,"Witnessed by Nazi, by Puzur-Anna, by Ah-šalim."""
384,1344,2,,
385,1354,0,5 GÍN KÙ.BABBAR i-ṣé-er en-um-a-šur lu-zi-i i-šu 1 TÚG ku-ta-na-am a-na ša-na-at iš-tù a-lim{ki} ša 5 GÍN KÙ.BABBAR ú-šé-lá-am šu-ma a-dí ša-na-at ku-ta-na-am iš-tù a-lim{ki} ú-lá uš-té-li-am 10 GÍN KÙ.BABBAR a-na-kam i-ša-qal ITU.KAM té-i-na-tim li-mu-um e-lá-lí sà-an-gu₅-um ,"Ennam-Aššur owes 5 shekels of silver to Luzi. He will bring one -textile worth 5 shekels of silver up here from the City within one year. If he has not brought a up here from the City in one year, he must pay 10 shekels of silver here. Month Tē'inātum, eponymy Elāli, the high priest. "
386,1354,1,IGI a-ta-ta IGI lá-qé-ep,"Witnessed by Atata, by Lā-qēp."
387,1354,2,,
388,1355,0,2 me-at 7 ma-na URUDU ší-kam ša i-ṣé-er i-tur₄-DINGIR ù e-lá-li DUMU me-er-e PUZUR₄-a-na šál-ma-a-šur i-šu-ú URUDU ki-ma šál-ma-a-šur en-um-a-šur me-ra-šu il₅-qé ṭup-pu-um ša 2 me-at 7 ma-na URUDU ša e-li-a-ni sà-ar ,207 minas of šikku-copper that Itūr-ili and Elāli sons of Puzur-Anna owe to Šalim-Aššur — on behalf of Šalim-Aššur his son Ennam-Aššur has received the copper. Any tablet concerning 207 minas of copper which may turn up is invalid. 
389,1355,1,IGI šu-bé-lim DUMU šu-IŠTAR IGI a-šur-re-ṣí DUMU LUGAL-sú-in IGI zu-ku-a DUMU a-šur-i-dí,"Witnessed by Šu-Bēlum son of Šu-Ištar, by Aššur-rēṣī son of Šar-Suen, by Zukuwa son of Aššur-idī."
390,1355,2,,
391,1374,0,10 ma-na KÙ.BABBAR ṣa-ru-pu-um ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na ḫu-bu-li-a ša É a-bi-a ú-bi₄-il₅ a-ḫa-ma 1 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> ša a-lá-ḫi-im ša e-li-tí-šu ku-nu-ki-a a-na a-šùr-dan DUMU zu-ú NU.BÀNDA áp-qí-id ,"I brought 10 minas of refined silver, its import duty added, its transport tariff paid for, for my debt to my father's house. Further, I entrusted 1 mina of refined silver belonging to Ali-ahum from his caravan, under my seal to Aššur-dan son of Zu'u, the lieutenant."
392,1374,1,IGI {d}MAR.TU-ba-ni DUMU ma-na-na IGI a-mur-{d}UTU DUMU mì-šu-GAL IGI ṣí-lu-lu DUMU ú-ku,"Witnessed by Amurrum-bāni son of Manana, by Amur-Šamaš son of Mišu-rabi, by Ṣilulu son of Uku."
393,1374,2,,
394,1392,0,16 ma-na KÙ ṣa-ru-pá-am i-ṣé-er a-šùr-eš-tí-kál ù i-dí-a-bi₄-im i-sú-rik₁₃ i-šu ,Aššuriš-tikal and Iddin-abum owe 16 minas of refined silver to Issu-arik. 
395,1392,1,IGI a-ku-za IGI ib-ni-sú-in,"Witnessed by Akuza, witnessed by Ibni-Suen."
396,1392,2,,
397,1407,0,,
398,1407,1,IGI ku-ra DUMU i-dí-a-šur IGI en-nam-ì-lí IGI i-dí-a DUMU i-ku-nim ,"Witnessed by Kura son of Iddin-Aššur, by Ennam-ilī, by Idiya son of Ikūnum."
399,1407,2,14 GÚ 4 ma-na URUDU ni-ip-qí-id,
400,1415,0,14 ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam bu-zu-ta-a il₅-qé ,Buzutaya has received 14 minas of refined silver from the proceeds of Ušinalam's wool. 
401,1415,1,IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI iš-me-DINGIR IGI a-šùr-ba-ni IGI en-na-sú-in IGI a-šùr-e-mu-qí IGI aḫ-ša-lim ,"Witnessed by Aššur-imittī son of Dudiki, by Išme-ilum, by Aššur-bāni, by Enna-Suen, by Aššur-emūqi, by Ah-šalim his son"
402,1415,2,me-er-e-šu,. 
403,1418,0,30 GÚ URUDU sà-ḫi-ra-am ša dur₄-ḫu-mì-it i-na ṣé-er ma-ma-ḫi-ir DUMU a-mur-IŠTAR ša-lim-a-šur i-šu i-na e-ra-bi₄-šu-ma ITU.KAM i-lá-ak KÙ.BABBAR a-na ša ki-ma šu-a-tí šu ú-šé-ba-lá-ma <gap> ki-ma <gap>-dí-ú URUDU i-ša-qal <gap> šu-ma lá ú-šé-bi₄-lam-ma ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ,"Man-mahir son of Amur-Ištar owes 30 talents of -copper from Durhumit to Šalim-Aššur. When he arrives one month will pass, and then he will send silver to his representatives, and <gap> he will pay in copper. If he has not sent it (in time), he will pay interest in accordance with the rule of the colony. "
404,1418,1,IGI en-na-sú-in IGI sà-li-a IGI a-šur-na-da IGI SIG₅-pí-a-šur,"Witnessed by Enna-Suen, by Salliya by Aššur-nādā, by Damiq-pī-Aššur."
405,1418,2,, 
406,1436,0,11 i-lá-tim ša URUDU ku-nu-ku ša en-nam-a-šur ù ra-bi₄-ṣí-im 6 ta-ma-lá-ku ša ṭup-pé ku-nu-ku ša en-nam-a-šur a-dí-da a-lá-ḫu-um ù ra-bi-ṣú-um ša a-na e-na-aḫ-DINGIR ni-ip-qí-du nu-šé-ṣí ,"11 containers with copper under the seal of Ennam-Aššur and the attorney; (and) 6 boxes with tablets under the seal of Ennam-Aššur, Adida, Ali-ahum and the attorney, which we entrusted to Enah-ilī, we brought out. "
407,1436,1,IGI a-šur-ba-ni DUMU ku-ta-a IGI be-lúm-ba-ni DUMU a-šur-be-el-a-wa-tim,"Witnessed by Aššur-bani son of Kutaya, by Bēlum-bani son of Aššur-bēl-awātim."
408,1436,2,,
409,1437,0,a-na en-um-a-šur qí-bi-ma um-ma šu-nu-nu-ma a-na ma-lá na-áš-pé-er-tí-kà ša a-na ṣé-ri-a ù a-ṣé-er a-šùr-kà-ší-id tù-lá-pì-tù <gap> ni-ṣa-ba-sú um-ma šu-ut-ma e-lá-an KÙ.BABBAR 1.5 ma-na <gap>-ra-dí ku-nu-ki-šu <gap>-ḫi-im a-dí-in KÙ.BABBAR mì-ma la i-dí-na-am <gap> um-ma a-na-ku-ma <gap> šé-sí-am <gap> il₅-kà <gap> ma URUDU <gap> um-ma šu-ut-ma <gap> i-dí-nim um-ma a-na-ku-ma a-ša-ar-ma KÙ.BABBAR a-dí-na-ku-ni KÙ.BABBAR-ba ke-na-tí-ma lá-dí-šu-um um-ma šu-ut-ma a-ša-qal ,"To Ennam-Aššur from Šu-Nūnu: in accordance with your missive which you wrote to me and to Aššur-kāšid we have seized him <gap> and he said: Apart from some 1.5 mina of silver <gap> under his seal <gap> I gave."" He did not give me any silver! <gap> I said: ""Produce for me <gap> copper."" <gap> He answered: ""<gap> in court."" I answered: ""In case I did give you the silver, should I in fact also give that very silver to him?"" He answered: ""I shall pay."" "
410,1437,1,IGI i-ku-pì-a DUMU a-da-lá-al IGI šu-IŠTAR DUMU šu-ku-tí-im,"Witnessed by Ikūn-pīya son of Adallal, by Šu-Ištar son of Šukkutum."""
411,1437,2,,
